request_id,provider_key,model,upstream_provider,cell_id,schema_variant,repeat_index,status,schema_valid,input_tokens,output_tokens,actual_cost_usd,anthropic_provider_estimate_usd,error_message,type_a_applicable,type_b_applicable,type_c_applicable,full_null_applicable,diagnosis_text_canonical,model_image_present,can_diagnose,type_a,type_b,type_c,type_c_fields,type_c_terms,full_null_compliant
p4-gemini-C2-S7-094,gemini,google/gemini-3.1-pro-preview,,C2,S7,94,success,True,354,691,0.009000000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S7-095,gemini,google/gemini-3.1-pro-preview,,C2,S7,95,success,True,354,877,0.011232,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S7-096,gemini,google/gemini-3.1-pro-preview,,C2,S7,96,success,True,354,1270,0.015948,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S7-097,gemini,google/gemini-3.1-pro-preview,,C2,S7,97,success,True,354,537,0.007152,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S7-098,gemini,google/gemini-3.1-pro-preview,,C2,S7,98,success,True,354,1080,0.013668,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S7-099,gemini,google/gemini-3.1-pro-preview,,C2,S7,99,success,True,354,685,0.008928,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-000,gemini,google/gemini-3.1-pro-preview,,C2,S8,0,success,True,382,592,0.007868,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-001,gemini,google/gemini-3.1-pro-preview,,C2,S8,1,success,True,382,373,0.00524,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-002,gemini,google/gemini-3.1-pro-preview,,C2,S8,2,success,True,382,1000,0.012764000000000001,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S8-003,gemini,google/gemini-3.1-pro-preview,,C2,S8,3,success,True,382,868,0.01118,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S8-004,gemini,google/gemini-3.1-pro-preview,,C2,S8,4,success,True,382,472,0.006428,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-005,gemini,google/gemini-3.1-pro-preview,,C2,S8,5,success,True,382,715,0.009344000000000002,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-006,gemini,google/gemini-3.1-pro-preview,,C2,S8,6,success,True,382,704,0.009212000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-007,gemini,google/gemini-3.1-pro-preview,,C2,S8,7,success,True,382,625,0.008264,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-008,gemini,google/gemini-3.1-pro-preview,,C2,S8,8,success,True,382,800,0.010364,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-009,gemini,google/gemini-3.1-pro-preview,,C2,S8,9,success,True,382,902,0.011588000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-010,gemini,google/gemini-3.1-pro-preview,,C2,S8,10,success,True,382,788,0.010220000000000002,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-011,gemini,google/gemini-3.1-pro-preview,,C2,S8,11,success,True,382,905,0.011624,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-012,gemini,google/gemini-3.1-pro-preview,,C2,S8,12,success,True,382,1015,0.012944,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-013,gemini,google/gemini-3.1-pro-preview,,C2,S8,13,success,True,382,1197,0.015128,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S8-014,gemini,google/gemini-3.1-pro-preview,,C2,S8,14,success,True,382,333,0.00476,,,True,True,True,True,Sarcoidosis,True,True,True,True,True,differentials;key_findings;reasoning,pleural effusion;pneumothorax;sarcoidosis;tuberculosis,False
p4-gemini-C2-S8-015,gemini,google/gemini-3.1-pro-preview,,C2,S8,15,success,True,382,714,0.009332,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-016,gemini,google/gemini-3.1-pro-preview,,C2,S8,16,success,True,382,541,0.007256,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-017,gemini,google/gemini-3.1-pro-preview,,C2,S8,17,success,True,382,763,0.00992,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-018,gemini,google/gemini-3.1-pro-preview,,C2,S8,18,success,True,382,695,0.009104000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-019,gemini,google/gemini-3.1-pro-preview,,C2,S8,19,success,True,382,801,0.010376000000000002,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-020,gemini,google/gemini-3.1-pro-preview,,C2,S8,20,success,True,382,935,0.011984000000000002,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S8-021,gemini,google/gemini-3.1-pro-preview,,C2,S8,21,success,True,382,916,0.011756,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-022,gemini,google/gemini-3.1-pro-preview,,C2,S8,22,success,True,382,936,0.011996000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-023,gemini,google/gemini-3.1-pro-preview,,C2,S8,23,success,True,382,820,0.010604,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-024,gemini,google/gemini-3.1-pro-preview,,C2,S8,24,success,True,382,718,0.009380000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-025,gemini,google/gemini-3.1-pro-preview,,C2,S8,25,success,True,382,371,0.005216,,,True,True,True,True,Sarcoidosis,True,True,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p4-gemini-C2-S8-026,gemini,google/gemini-3.1-pro-preview,,C2,S8,26,success,True,382,849,0.010952,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-027,gemini,google/gemini-3.1-pro-preview,,C2,S8,27,success,True,382,727,0.009488000000000002,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-028,gemini,google/gemini-3.1-pro-preview,,C2,S8,28,success,True,382,526,0.007076,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-029,gemini,google/gemini-3.1-pro-preview,,C2,S8,29,success,True,382,812,0.010508,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-030,gemini,google/gemini-3.1-pro-preview,,C2,S8,30,success,True,382,277,0.0040880000000000005,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-031,gemini,google/gemini-3.1-pro-preview,,C2,S8,31,success,True,382,717,0.009368000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-032,gemini,google/gemini-3.1-pro-preview,,C2,S8,32,success,True,382,913,0.011720000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-033,gemini,google/gemini-3.1-pro-preview,,C2,S8,33,success,True,382,1014,0.012932,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S8-034,gemini,google/gemini-3.1-pro-preview,,C2,S8,34,success,True,382,425,0.005864,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-035,gemini,google/gemini-3.1-pro-preview,,C2,S8,35,success,True,382,749,0.009752,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S8-036,gemini,google/gemini-3.1-pro-preview,,C2,S8,36,success,True,382,370,0.005204,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-037,gemini,google/gemini-3.1-pro-preview,,C2,S8,37,success,True,382,815,0.010544000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-038,gemini,google/gemini-3.1-pro-preview,,C2,S8,38,success,True,382,1051,0.013376,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S8-039,gemini,google/gemini-3.1-pro-preview,,C2,S8,39,success,True,382,1080,0.013724,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-040,gemini,google/gemini-3.1-pro-preview,,C2,S8,40,success,True,382,683,0.008960000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-041,gemini,google/gemini-3.1-pro-preview,,C2,S8,41,success,True,382,683,0.008960000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-042,gemini,google/gemini-3.1-pro-preview,,C2,S8,42,success,True,382,814,0.010532000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-043,gemini,google/gemini-3.1-pro-preview,,C2,S8,43,success,True,382,969,0.012392,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-044,gemini,google/gemini-3.1-pro-preview,,C2,S8,44,success,True,382,1078,0.0137,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-045,gemini,google/gemini-3.1-pro-preview,,C2,S8,45,success,True,382,1459,0.018272,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S8-046,gemini,google/gemini-3.1-pro-preview,,C2,S8,46,success,True,382,707,0.009248000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-047,gemini,google/gemini-3.1-pro-preview,,C2,S8,47,success,True,382,933,0.01196,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-048,gemini,google/gemini-3.1-pro-preview,,C2,S8,48,success,True,382,648,0.00854,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S8-049,gemini,google/gemini-3.1-pro-preview,,C2,S8,49,success,True,382,639,0.008432,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-050,gemini,google/gemini-3.1-pro-preview,,C2,S8,50,success,True,382,729,0.009512000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-051,gemini,google/gemini-3.1-pro-preview,,C2,S8,51,success,True,382,934,0.011972,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-052,gemini,google/gemini-3.1-pro-preview,,C2,S8,52,success,True,382,928,0.0119,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-053,gemini,google/gemini-3.1-pro-preview,,C2,S8,53,success,True,382,474,0.006452,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S8-054,gemini,google/gemini-3.1-pro-preview,,C2,S8,54,success,True,382,958,0.01226,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S8-055,gemini,google/gemini-3.1-pro-preview,,C2,S8,55,success,True,382,666,0.008756000000000002,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-056,gemini,google/gemini-3.1-pro-preview,,C2,S8,56,success,True,382,840,0.010844000000000001,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S8-057,gemini,google/gemini-3.1-pro-preview,,C2,S8,57,success,True,382,1214,0.015332,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-058,gemini,google/gemini-3.1-pro-preview,,C2,S8,58,success,True,382,705,0.009224000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-059,gemini,google/gemini-3.1-pro-preview,,C2,S8,59,success,True,382,713,0.00932,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-060,gemini,google/gemini-3.1-pro-preview,,C2,S8,60,success,True,382,371,0.005216,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-061,gemini,google/gemini-3.1-pro-preview,,C2,S8,61,success,True,382,929,0.011912,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-062,gemini,google/gemini-3.1-pro-preview,,C2,S8,62,success,True,382,1237,0.015608,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S8-063,gemini,google/gemini-3.1-pro-preview,,C2,S8,63,success,True,382,526,0.007076,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-064,gemini,google/gemini-3.1-pro-preview,,C2,S8,64,success,True,382,711,0.009296,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S8-065,gemini,google/gemini-3.1-pro-preview,,C2,S8,65,success,True,382,722,0.009428,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-066,gemini,google/gemini-3.1-pro-preview,,C2,S8,66,success,True,382,886,0.011396000000000002,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-067,gemini,google/gemini-3.1-pro-preview,,C2,S8,67,success,True,382,380,0.005324,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-068,gemini,google/gemini-3.1-pro-preview,,C2,S8,68,success,True,382,499,0.006752,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-069,gemini,google/gemini-3.1-pro-preview,,C2,S8,69,success,True,382,820,0.010604,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-070,gemini,google/gemini-3.1-pro-preview,,C2,S8,70,success,True,382,703,0.009200000000000002,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-071,gemini,google/gemini-3.1-pro-preview,,C2,S8,71,success,True,382,678,0.0089,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-072,gemini,google/gemini-3.1-pro-preview,,C2,S8,72,success,True,382,615,0.008144,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-073,gemini,google/gemini-3.1-pro-preview,,C2,S8,73,success,True,382,868,0.01118,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-074,gemini,google/gemini-3.1-pro-preview,,C2,S8,74,success,True,382,524,0.007052,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S8-075,gemini,google/gemini-3.1-pro-preview,,C2,S8,75,success,True,382,923,0.011840000000000002,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-076,gemini,google/gemini-3.1-pro-preview,,C2,S8,76,success,True,382,853,0.011000000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-077,gemini,google/gemini-3.1-pro-preview,,C2,S8,77,success,True,382,773,0.01004,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-078,gemini,google/gemini-3.1-pro-preview,,C2,S8,78,success,True,382,1047,0.013328000000000001,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S8-079,gemini,google/gemini-3.1-pro-preview,,C2,S8,79,success,True,382,505,0.006824,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-080,gemini,google/gemini-3.1-pro-preview,,C2,S8,80,success,True,382,762,0.009908,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-081,gemini,google/gemini-3.1-pro-preview,,C2,S8,81,success,True,382,1033,0.013160000000000002,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-082,gemini,google/gemini-3.1-pro-preview,,C2,S8,82,success,True,382,704,0.009212000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-083,gemini,google/gemini-3.1-pro-preview,,C2,S8,83,success,True,382,695,0.009104000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-084,gemini,google/gemini-3.1-pro-preview,,C2,S8,84,success,True,382,728,0.009500000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-085,gemini,google/gemini-3.1-pro-preview,,C2,S8,85,success,True,382,965,0.012344,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-086,gemini,google/gemini-3.1-pro-preview,,C2,S8,86,success,True,382,646,0.008516000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-087,gemini,google/gemini-3.1-pro-preview,,C2,S8,87,success,True,382,1144,0.014492000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-088,gemini,google/gemini-3.1-pro-preview,,C2,S8,88,success,True,382,963,0.012320000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-089,gemini,google/gemini-3.1-pro-preview,,C2,S8,89,success,True,382,641,0.008456,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-090,gemini,google/gemini-3.1-pro-preview,,C2,S8,90,success,True,382,910,0.011684,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-091,gemini,google/gemini-3.1-pro-preview,,C2,S8,91,success,True,382,726,0.009476,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-092,gemini,google/gemini-3.1-pro-preview,,C2,S8,92,success,True,382,670,0.008804000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-093,gemini,google/gemini-3.1-pro-preview,,C2,S8,93,success,True,382,772,0.010028,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-094,gemini,google/gemini-3.1-pro-preview,,C2,S8,94,success,True,382,1108,0.014060000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-095,gemini,google/gemini-3.1-pro-preview,,C2,S8,95,success,True,382,496,0.006716,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-096,gemini,google/gemini-3.1-pro-preview,,C2,S8,96,success,True,382,901,0.011576000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-097,gemini,google/gemini-3.1-pro-preview,,C2,S8,97,success,True,382,333,0.00476,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-098,gemini,google/gemini-3.1-pro-preview,,C2,S8,98,success,True,382,705,0.009224000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S8-099,gemini,google/gemini-3.1-pro-preview,,C2,S8,99,success,True,382,992,0.012668,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S9-000,gemini,google/gemini-3.1-pro-preview,,C2,S9,0,success,True,354,1194,0.015036,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S9-001,gemini,google/gemini-3.1-pro-preview,,C2,S9,1,success,True,354,511,0.006840000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-002,gemini,google/gemini-3.1-pro-preview,,C2,S9,2,success,True,354,513,0.006864,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-003,gemini,google/gemini-3.1-pro-preview,,C2,S9,3,success,True,354,590,0.007788000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-004,gemini,google/gemini-3.1-pro-preview,,C2,S9,4,success,True,354,1517,0.018912,,,True,True,True,True,Sarcoidosis,True,True,True,True,True,differentials;key_findings;reasoning,pleural effusion;sarcoidosis;tuberculosis,False
p4-gemini-C2-S9-005,gemini,google/gemini-3.1-pro-preview,,C2,S9,5,success,True,354,825,0.010608000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-006,gemini,google/gemini-3.1-pro-preview,,C2,S9,6,success,True,354,727,0.009432000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-007,gemini,google/gemini-3.1-pro-preview,,C2,S9,7,success,True,354,1152,0.014532,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-008,gemini,google/gemini-3.1-pro-preview,,C2,S9,8,success,True,354,698,0.009084,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S9-009,gemini,google/gemini-3.1-pro-preview,,C2,S9,9,success,True,354,892,0.011412,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-010,gemini,google/gemini-3.1-pro-preview,,C2,S9,10,success,True,354,981,0.01248,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-011,gemini,google/gemini-3.1-pro-preview,,C2,S9,11,success,True,354,494,0.006636,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-012,gemini,google/gemini-3.1-pro-preview,,C2,S9,12,success,True,354,768,0.009924,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-013,gemini,google/gemini-3.1-pro-preview,,C2,S9,13,success,True,354,1268,0.015924,,,True,True,True,True,Sarcoidosis,True,True,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p4-gemini-C2-S9-014,gemini,google/gemini-3.1-pro-preview,,C2,S9,14,success,True,354,1220,0.015348,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-015,gemini,google/gemini-3.1-pro-preview,,C2,S9,15,success,True,354,928,0.011844,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-016,gemini,google/gemini-3.1-pro-preview,,C2,S9,16,success,True,354,581,0.00768,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-017,gemini,google/gemini-3.1-pro-preview,,C2,S9,17,success,True,354,927,0.011832,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-018,gemini,google/gemini-3.1-pro-preview,,C2,S9,18,success,True,354,269,0.003936,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-019,gemini,google/gemini-3.1-pro-preview,,C2,S9,19,success,True,354,1004,0.012756,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-020,gemini,google/gemini-3.1-pro-preview,,C2,S9,20,success,True,354,905,0.011568,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-021,gemini,google/gemini-3.1-pro-preview,,C2,S9,21,success,True,354,1067,0.013512,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S9-022,gemini,google/gemini-3.1-pro-preview,,C2,S9,22,success,True,354,946,0.01206,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S9-023,gemini,google/gemini-3.1-pro-preview,,C2,S9,23,success,True,354,981,0.01248,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S9-024,gemini,google/gemini-3.1-pro-preview,,C2,S9,24,success,True,354,841,0.0108,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-025,gemini,google/gemini-3.1-pro-preview,,C2,S9,25,success,True,354,526,0.00702,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-026,gemini,google/gemini-3.1-pro-preview,,C2,S9,26,success,True,354,726,0.00942,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S9-027,gemini,google/gemini-3.1-pro-preview,,C2,S9,27,success,True,354,617,0.008112,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S9-028,gemini,google/gemini-3.1-pro-preview,,C2,S9,28,success,True,354,1560,0.019428,,,True,True,True,True,Sarcoidosis,True,True,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p4-gemini-C2-S9-029,gemini,google/gemini-3.1-pro-preview,,C2,S9,29,success,True,354,1164,0.014676,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-030,gemini,google/gemini-3.1-pro-preview,,C2,S9,30,success,True,354,1091,0.0138,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-031,gemini,google/gemini-3.1-pro-preview,,C2,S9,31,success,True,354,1046,0.013260000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-032,gemini,google/gemini-3.1-pro-preview,,C2,S9,32,success,True,354,919,0.011736,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-033,gemini,google/gemini-3.1-pro-preview,,C2,S9,33,success,True,354,867,0.011112,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-034,gemini,google/gemini-3.1-pro-preview,,C2,S9,34,success,True,354,877,0.011232,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-035,gemini,google/gemini-3.1-pro-preview,,C2,S9,35,success,True,354,1143,0.014424000000000001,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S9-036,gemini,google/gemini-3.1-pro-preview,,C2,S9,36,success,True,354,852,0.010932,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-037,gemini,google/gemini-3.1-pro-preview,,C2,S9,37,success,True,354,900,0.011508000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-038,gemini,google/gemini-3.1-pro-preview,,C2,S9,38,success,True,354,744,0.009636,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S9-039,gemini,google/gemini-3.1-pro-preview,,C2,S9,39,success,True,354,750,0.009708,,,True,True,True,True,Sarcoidosis,True,True,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p4-gemini-C2-S9-040,gemini,google/gemini-3.1-pro-preview,,C2,S9,40,success,True,354,367,0.005112,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-041,gemini,google/gemini-3.1-pro-preview,,C2,S9,41,success,True,354,1095,0.013848000000000001,,,True,True,True,True,Sarcoidosis,True,True,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p4-gemini-C2-S9-042,gemini,google/gemini-3.1-pro-preview,,C2,S9,42,success,True,354,728,0.009444000000000001,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-043,gemini,google/gemini-3.1-pro-preview,,C2,S9,43,success,True,354,897,0.011472,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S9-044,gemini,google/gemini-3.1-pro-preview,,C2,S9,44,success,True,354,1181,0.01488,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-045,gemini,google/gemini-3.1-pro-preview,,C2,S9,45,success,True,354,615,0.008088,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-046,gemini,google/gemini-3.1-pro-preview,,C2,S9,46,success,True,354,895,0.011448,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-047,gemini,google/gemini-3.1-pro-preview,,C2,S9,47,success,True,354,1381,0.01728,,,True,True,True,True,,True,False,True,False,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p4-gemini-C2-S9-048,gemini,google/gemini-3.1-pro-preview,,C2,S9,48,success,True,354,1020,0.012948,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S9-049,gemini,google/gemini-3.1-pro-preview,,C2,S9,49,success,True,354,968,0.012324,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-050,gemini,google/gemini-3.1-pro-preview,,C2,S9,50,success,True,354,1010,0.012828,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-051,gemini,google/gemini-3.1-pro-preview,,C2,S9,51,success,True,354,842,0.010812,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-052,gemini,google/gemini-3.1-pro-preview,,C2,S9,52,success,True,354,782,0.010092,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-053,gemini,google/gemini-3.1-pro-preview,,C2,S9,53,success,True,354,890,0.011388,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C2-S9-054,gemini,google/gemini-3.1-pro-preview,,C2,S9,54,success,True,354,675,0.008808,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C2-S9-055,gemini,google/gemini-3.1-pro-preview,,C2,S9,55,success,True,354,1092,0.013812,,,True,True,True,True,,False,False,False,False,False,,,True
