request_id,provider_key,model,upstream_provider,cell_id,schema_variant,repeat_index,status,schema_valid,input_tokens,output_tokens,actual_cost_usd,anthropic_provider_estimate_usd,error_message,type_a_applicable,type_b_applicable,type_c_applicable,full_null_applicable,diagnosis_text_canonical,model_image_present,can_diagnose,type_a,type_b,type_c,type_c_fields,type_c_terms,full_null_compliant
p2-anthropic-C2-S5-045,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,45,success,True,1002,446,0.0,0.01616,,True,True,True,True,,True,False,True,False,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-046,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,46,success,True,1002,409,0.0,0.015234999999999999,,True,True,True,True,Sarcoidosis (stage I),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-047,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,47,success,True,1002,417,0.0,0.015435,,True,True,True,True,Sarcoidosis (stage I),True,False,True,True,True,differentials;key_findings;reasoning,pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-048,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,48,success,True,1002,352,0.0,0.01381,,True,True,True,True,Sarcoidosis,True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-049,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,49,success,True,1002,416,0.0,0.01541,,True,True,True,True,Sarcoidosis (with bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-050,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,50,success,True,1002,346,0.0,0.013659999999999999,,True,True,True,True,Sarcoidosis (stage I),True,False,True,True,True,differentials;key_findings;reasoning,pleural effusion;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-051,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,51,success,True,1002,417,0.0,0.015435,,True,True,True,True,Sarcoidosis (stage I),True,False,True,True,True,differentials;key_findings;reasoning,pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-052,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,52,success,True,1002,348,0.0,0.01371,,True,True,True,True,,True,False,True,False,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-053,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,53,success,True,1002,480,0.0,0.01701,,True,True,True,True,Sarcoidosis (bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;key_findings;reasoning,pleural effusion;pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-054,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,54,success,True,1002,708,0.0,0.02271,,True,True,True,True,,True,False,True,False,True,differentials;key_findings;reasoning,pleural effusion;pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-055,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,55,success,True,1002,413,0.0,0.015335000000000001,,True,True,True,True,Sarcoidosis (bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;key_findings;reasoning,pleural effusion;pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-056,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,56,success,True,1002,359,0.0,0.013985000000000001,,True,True,True,True,Sarcoidosis (stage I),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-057,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,57,success,True,1002,342,0.0,0.01356,,True,True,True,True,,True,False,True,False,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-058,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,58,success,True,1002,411,0.0,0.015285,,True,True,True,True,Sarcoidosis (stage I),True,False,True,True,True,differentials;key_findings;reasoning,pleural effusion;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-059,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,59,success,True,1002,408,0.0,0.015210000000000001,,True,True,True,True,Sarcoidosis (bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-060,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,60,success,True,1002,399,0.0,0.014984999999999998,,True,True,True,True,,True,False,True,False,True,differentials;key_findings;reasoning,pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-061,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,61,success,True,1002,391,0.0,0.014785,,True,True,True,True,Sarcoidosis (stage I),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-062,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,62,success,True,1002,448,0.0,0.01621,,True,True,True,True,Sarcoidosis (stage I - bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-063,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,63,success,True,1002,383,0.0,0.014585,,True,True,True,True,Sarcoidosis (stage I),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-064,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,64,success,True,1002,371,0.0,0.014284999999999999,,True,True,True,True,Sarcoidosis (stage I),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-065,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,65,success,True,1002,340,0.0,0.013510000000000001,,True,True,True,True,,True,False,True,False,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-066,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,66,success,True,1002,344,0.0,0.01361,,True,True,True,True,,True,False,True,False,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-067,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,67,success,True,1002,441,0.0,0.016035,,True,True,True,True,Sarcoidosis (bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-068,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,68,success,True,1002,319,0.0,0.012985,,True,True,True,True,,True,False,True,False,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-069,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,69,success,True,1002,375,0.0,0.014384999999999998,,True,True,True,True,,True,False,True,False,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-070,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,70,success,True,1002,419,0.0,0.015484999999999999,,True,True,True,True,Sarcoidosis (stage I),True,False,True,True,True,differentials;key_findings;reasoning,pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-071,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,71,success,True,1002,378,0.0,0.01446,,True,True,True,True,,True,False,True,False,True,differentials;key_findings;reasoning,pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-072,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,72,success,True,1002,440,0.0,0.01601,,True,True,True,True,Sarcoidosis (bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;key_findings;reasoning,pleural effusion;pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-073,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,73,success,True,1002,456,0.0,0.01641,,True,True,True,True,Sarcoidosis (stage I),True,False,True,True,True,differentials;key_findings;reasoning,pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-074,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,74,success,True,1002,440,0.0,0.01601,,True,True,True,True,Sarcoidosis (stage I),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-075,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,75,success,True,1002,352,0.0,0.01381,,True,True,True,True,Sarcoidosis (bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-076,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,76,success,True,1002,295,0.0,0.012385,,True,True,True,True,,True,False,True,False,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-077,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,77,success,True,1002,328,0.0,0.01321,,True,True,True,True,Sarcoidosis,True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-078,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,78,success,True,1002,411,0.0,0.015285,,True,True,True,True,Sarcoidosis (stage I),True,False,True,True,True,differentials;key_findings;reasoning,pleural effusion;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-079,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,79,success,True,1002,360,0.0,0.014009999999999998,,True,True,True,True,,True,False,True,False,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-080,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,80,success,True,1002,394,0.0,0.014859999999999998,,True,True,True,True,Sarcoidosis (stage I),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-081,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,81,success,True,1002,458,0.0,0.01646,,True,True,True,True,Sarcoidosis (bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;key_findings;reasoning,pleural effusion;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-082,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,82,success,True,1002,311,0.0,0.012785,,True,True,True,True,Sarcoidosis,True,False,True,True,True,differentials;key_findings;reasoning,pleural effusion;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-083,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,83,success,True,1002,379,0.0,0.014485000000000001,,True,True,True,True,,True,False,True,False,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-084,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,84,success,True,1002,459,0.0,0.016485,,True,True,True,True,Sarcoidosis (bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-085,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,85,success,True,1002,327,0.0,0.013184999999999999,,True,True,True,True,,True,False,True,False,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-086,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,86,success,True,1002,399,0.0,0.014984999999999998,,True,True,True,True,Sarcoidosis (bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;key_findings;reasoning,pleural effusion;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-087,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,87,success,True,1002,316,0.0,0.012910000000000001,,True,True,True,True,Sarcoidosis,True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-088,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,88,success,True,1002,353,0.0,0.013835,,True,True,True,True,Sarcoidosis (bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-089,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,89,success,True,1002,370,0.0,0.014259999999999998,,True,True,True,True,Sarcoidosis,True,False,True,True,True,differentials;key_findings;reasoning,pleural effusion;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-090,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,90,success,True,1002,358,0.0,0.01396,,True,True,True,True,,True,False,True,False,True,differentials;key_findings;reasoning,pleural effusion;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-091,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,91,success,True,1002,449,0.0,0.016235,,True,True,True,True,Sarcoidosis (stage I - bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-092,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,92,success,True,1002,328,0.0,0.01321,,True,True,True,True,Sarcoidosis (stage I),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-093,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,93,success,True,1002,361,0.0,0.014034999999999999,,True,True,True,True,,True,False,True,False,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-094,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,94,success,True,1002,419,0.0,0.015484999999999999,,True,True,True,True,Sarcoidosis,True,False,True,True,True,differentials;key_findings;reasoning,pleural effusion;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-095,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,95,success,True,1002,438,0.0,0.01596,,True,True,True,True,,True,False,True,False,True,differentials;key_findings;reasoning,pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-096,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,96,success,True,1002,334,0.0,0.01336,,True,True,True,True,,True,False,True,False,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-097,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,97,success,True,1002,660,0.0,0.02151,,True,True,True,True,Sarcoidosis (stage I with bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;key_findings;reasoning,pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-098,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,98,success,True,1002,492,0.0,0.01731,,True,True,True,True,Sarcoidosis (stage I - bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S5-099,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S5,99,success,True,1002,469,0.0,0.016735,,True,True,True,True,,True,False,True,False,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-000,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,0,success,True,1002,449,0.0,0.016235,,True,True,True,True,Suspected pulmonary sarcoidosis (Stage I) — requires clinical confirmation,True,False,True,True,True,differentials;key_findings;reasoning,pleural effusion;pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-001,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,1,success,True,1002,408,0.0,0.015210000000000001,,True,True,True,True,Probable sarcoidosis (Stage I) — bilateral hilar lymphadenopathy,True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-002,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,2,success,True,1002,415,0.0,0.015385,,True,True,True,True,Suspected sarcoidosis (bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;key_findings;reasoning,pleural effusion;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-003,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,3,success,True,1002,385,0.0,0.014634999999999999,,True,True,True,True,Suspected pulmonary sarcoidosis (stage I),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-004,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,4,success,True,1002,450,0.0,0.01626,,True,True,True,True,,True,False,True,False,True,differentials;key_findings;reasoning,pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-005,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,5,success,True,1002,356,0.0,0.013909999999999999,,True,True,True,True,"Bilateral hilar lymphadenopathy, likely sarcoidosis (Stage I) — requires clinical confirmation",True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-006,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,6,success,True,1002,468,0.0,0.01671,,True,True,True,True,Suspected sarcoidosis (bilateral hilar lymphadenopathy) — clinical correlation and biopsy needed,True,False,True,True,True,differentials;key_findings;reasoning,pleural effusion;pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-007,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,7,success,True,1002,359,0.0,0.013985000000000001,,True,True,True,True,Suspected sarcoidosis (Stage I – bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;key_findings;reasoning,pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-008,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,8,success,True,1002,299,0.0,0.012485,,True,True,True,True,Possible sarcoidosis (stage I) — requires clinical confirmation,True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-009,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,9,success,True,1002,371,0.0,0.014284999999999999,,True,True,True,True,Suspected sarcoidosis (bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-010,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,10,success,True,1002,412,0.0,0.01531,,True,True,True,True,Suspected sarcoidosis (bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-011,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,11,success,True,1002,397,0.0,0.014935,,True,True,True,True,Suspected pulmonary sarcoidosis (Stage I – bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;key_findings;reasoning,pleural effusion;pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-012,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,12,success,True,1002,364,0.0,0.014110000000000001,,True,True,True,True,Suspected pulmonary sarcoidosis (Stage I – bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-013,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,13,success,True,1002,422,0.0,0.015560000000000001,,True,True,True,True,Suspected sarcoidosis (bilateral hilar lymphadenopathy) — requires further workup,True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-014,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,14,success,True,1002,428,0.0,0.01571,,True,True,True,True,Possible sarcoidosis (bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-015,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,15,success,True,1002,381,0.0,0.014535,,True,True,True,True,,True,False,True,False,True,differentials;key_findings;reasoning,pleural effusion;pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-016,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,16,success,True,1002,432,0.0,0.01581,,True,True,True,True,Suspected sarcoidosis (bilateral hilar lymphadenopathy) — requires clinical confirmation,True,False,True,True,True,differentials;key_findings;reasoning,pleural effusion;pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-017,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,17,success,True,1002,405,0.0,0.015135,,True,True,True,True,Suspected pulmonary sarcoidosis (Stage I) — bilateral hilar lymphadenopathy,True,False,True,True,True,differentials;key_findings;reasoning,pleural effusion;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-018,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,18,success,True,1002,478,0.0,0.01696,,True,True,True,True,Suspected pulmonary sarcoidosis (Stage I) — requires clinical confirmation,True,False,True,True,True,differentials;key_findings;reasoning,pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-019,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,19,success,True,1002,372,0.0,0.01431,,True,True,True,True,Possible sarcoidosis (bilateral hilar lymphadenopathy) — requires clinical confirmation,True,False,True,True,True,differentials;key_findings;reasoning,pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-020,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,20,success,True,1002,360,0.0,0.014009999999999998,,True,True,True,True,,True,False,True,False,True,differentials;key_findings;reasoning,pleural effusion;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-021,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,21,success,True,1002,441,0.0,0.016035,,True,True,True,True,Suspected sarcoidosis (stage I – bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;key_findings;reasoning,cardiomegaly;pleural effusion;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-022,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,22,success,True,1002,479,0.0,0.016985,,True,True,True,True,Suspected pulmonary sarcoidosis (bilateral hilar lymphadenopathy) — requires confirmation,True,False,True,True,True,differentials;key_findings;reasoning,pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-023,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,23,success,True,1002,439,0.0,0.015985,,True,True,True,True,Suspected sarcoidosis (bilateral hilar lymphadenopathy) — needs clinical confirmation,True,False,True,True,True,differentials;key_findings;reasoning,pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-024,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,24,success,True,1002,431,0.0,0.015785,,True,True,True,True,Suspected sarcoidosis (stage I) with bilateral hilar lymphadenopathy,True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-025,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,25,success,True,1002,335,0.0,0.013385000000000001,,True,True,True,True,,True,False,True,False,True,differentials;key_findings;reasoning,pleural effusion;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-026,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,26,success,True,1002,372,0.0,0.01431,,True,True,True,True,,True,False,True,False,True,differentials;key_findings;reasoning,cardiomegaly;pleural effusion;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-027,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,27,success,True,1002,441,0.0,0.016035,,True,True,True,True,Suspected sarcoidosis (Stage I) — bilateral hilar lymphadenopathy,True,False,True,True,True,differentials;key_findings;reasoning,pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-028,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,28,success,True,1002,408,0.0,0.015210000000000001,,True,True,True,True,Suspected pulmonary sarcoidosis (bilateral hilar lymphadenopathy) — requires clinical confirmation,True,False,True,True,True,differentials;key_findings;reasoning,pleural effusion;pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-029,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,29,success,True,1002,400,0.0,0.015009999999999999,,True,True,True,True,Suspected pulmonary sarcoidosis (Stage I) — bilateral hilar lymphadenopathy,True,False,True,True,True,differentials;key_findings;reasoning,pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-030,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,30,success,True,1002,422,0.0,0.015560000000000001,,True,True,True,True,Suspected sarcoidosis (bilateral hilar lymphadenopathy) — requires clinical confirmation,True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-031,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,31,success,True,1002,416,0.0,0.01541,,True,True,True,True,Likely sarcoidosis (stage I) — requires clinical confirmation,True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-032,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,32,success,True,1002,393,0.0,0.014835000000000001,,True,True,True,True,Suspected sarcoidosis (stage I – bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;key_findings;reasoning,pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-033,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,33,success,True,1002,453,0.0,0.016335,,True,True,True,True,Suspected sarcoidosis (stage I) — requires clinical confirmation,True,False,True,True,True,differentials;key_findings;reasoning,pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-034,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,34,success,True,1002,343,0.0,0.013585,,True,True,True,True,Suspected pulmonary sarcoidosis (stage I) — requires clinical confirmation,True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-035,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,35,success,True,1002,374,0.0,0.014360000000000001,,True,True,True,True,Suspected sarcoidosis (bilateral hilar lymphadenopathy) — requires clinical confirmation,True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-036,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,36,success,True,1002,438,0.0,0.01596,,True,True,True,True,Possible sarcoidosis (Stage I) — bilateral hilar lymphadenopathy,True,False,True,True,True,differentials;key_findings;reasoning,pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-037,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,37,success,True,1002,309,0.0,0.012735,,True,True,True,True,Possible sarcoidosis (Stage I) - requires clinical confirmation,True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-038,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,38,success,True,1002,475,0.0,0.016885,,True,True,True,True,Suspected sarcoidosis (bilateral hilar lymphadenopathy) — requires clinical confirmation,True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-039,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,39,success,True,1002,368,0.0,0.01421,,True,True,True,True,,True,False,True,False,True,differentials;reasoning,sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-040,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,40,success,True,1002,502,0.0,0.01756,,True,True,True,True,"Sarcoidosis (Stage I) — suggested, not confirmed",True,False,True,True,True,differentials;key_findings;reasoning,pleural effusion;pneumothorax;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-041,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,41,success,True,1002,386,0.0,0.01466,,True,True,True,True,"Sarcoidosis (bilateral hilar lymphadenopathy) — suspected, not confirmed",True,False,True,True,True,differentials;key_findings;reasoning,pleural effusion;sarcoidosis;tuberculosis,False
p2-anthropic-C2-S6-042,anthropic,anthropic/claude-opus-4.7,Anthropic,C2,S6,42,success,True,1002,375,0.0,0.014384999999999998,,True,True,True,True,Suspected sarcoidosis (bilateral hilar lymphadenopathy),True,False,True,True,True,differentials;reasoning,sarcoidosis;tuberculosis,False
