request_id,provider_key,model,upstream_provider,cell_id,schema_variant,repeat_index,provider_response_id,source_trace_id,parser_status,parsed_json_type,output_key_count,required_key_count,unexpected_key_count,output_key_set_sha256,image_present_present,image_present_json_type,can_diagnose_present,can_diagnose_json_type,primary_diagnosis_present,primary_diagnosis_json_type,differentials_present,differentials_json_type,differentials_element_count,differentials_element_type_counts_json,differentials_all_elements_strings,confidence_present,confidence_json_type,confidence_passes_validator_type,confidence_is_finite,confidence_inclusive_zero_to_one,key_findings_present,key_findings_json_type,reasoning_present,reasoning_json_type,schema_valid,recomputed_schema_valid,schema_valid_matches_recomputed,source_raw_record_sha256,direct_extract_row_sha256,parsed_json_sha256,returned_content_sha256,retained_request_body_sha256
p4-gemini-C2-S0-044,gemini,google/gemini-3.1-pro-preview,,C2,S0,44,nOpOar-_AuzYsbwP7IWFCQ,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,a4e23d6fd1796ccf9de39eb7ce55141ec37d051285036eec43c3c1cf4d5cc157,62008e340e79a787dda3f1503a0ed737d3179a9d41ae013afcfb558a158be051,9ce06dc690b15ed94a5f2eefb2d0c138d9e200c9548c2c5a5e1ddbd67445c6bc,f7b0a2a6c06adce56cfd01aafe2f54fe8b009bbad5ae3d25f5ae9c0d551d5a48,ecad88343eabad9e88af49892d9711635ccfc43d33fc9d6d86a48b33ab483185
p4-gemini-C2-S0-045,gemini,google/gemini-3.1-pro-preview,,C2,S0,45,nOpOasSpHdzYsbwPwKC9iQ4,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,7fc4d7cd3b89021932d0a2919f1fbeb93449d8b08414ae971367d1f71755a65b,e55fab84e40049a054609cf06605135b2de6a00d45305ccdd0b494625eac6b74,b91e4ae45db14d6b4685ccbc46ce2c763636553b981c9c7cab4f102ad4401b8f,570d38cf44d124b46e99f40ffaf9a18567b0cbed898a17bbfd4a145095f57fd0,a0f5bfad51af41388f7268c083057a77a1e8dc0325031b5366cc2bac9d6d1190
p4-gemini-C2-S0-046,gemini,google/gemini-3.1-pro-preview,,C2,S0,46,nOpOaoW-KNCmsbwPr4bruAQ,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,ddf3094ab92973de2282f6ea8bbf6021822b7d4cc5df550e44f2458af505c4b6,80abf73d64467d4270c39b54f134b481ad505c680939b1311d4e0a8c4fd2cae3,1ccc5c3c2b90056b6fefc781513ce6b53e2c397cbb3b63483bc078d95d16cfe7,43cf4197f5920d1828dff25197488e6e1c0e1ab4e79823bd35df998f3b838c28,76cf26ceaee4b863a3b663e7beb755ddb593ab77313a863d6060c915f34bac33
p4-gemini-C2-S0-047,gemini,google/gemini-3.1-pro-preview,,C2,S0,47,nOpOau_8OMrgsbwPmL3Q-Q8,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,string,True,array,3,"{""string"":3}",True,True,number,True,True,True,True,string,True,string,True,True,True,8f70f8db296ad7ef3f217310afbd191a08d7de7133fea17adb6d6127aa27735b,35bcfff4583fbfe10632243dbd4b3e350d1d7adccf2f70fb75e6d860479ea4d9,779f6210814715f05b53ee9d1cc304f3200b6e40f2534612659d48a6e3aacbc4,9428e1861023dc0fdf3f60370835d65123a07b7be77322af5715a92e769b59c5,5a725eece58811b7040a47f9c1c787024b8cd1f170ef9fe313c348aa9db5dde9
p4-gemini-C2-S0-048,gemini,google/gemini-3.1-pro-preview,,C2,S0,48,nupOapO0I8GXl7oPo5no-Q8,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,396d6324852126a45366dbba413296de76780d1734128ff9e3b16a93a7d02f52,45f5c1510bcafd590a973bffe780eae1d3f4d566d5d1f99f3bc08549bb56891c,547c0ad477d5e4d86eb6ec033bd10f703a61a4c2bdba20813f8b0e1bc2b3ffd2,d9be3739604a92fb70e7b426423ec66ead3b8e97670137e018019a8f3661d684,0f92950a11b2669010c5b496f185d1205a2908c7382cf4026565e334acf90f3b
p4-gemini-C2-S0-049,gemini,google/gemini-3.1-pro-preview,,C2,S0,49,n-pOauOwEreyl7oPhPbpqAs,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,9ef2c6916333e0bdf77d01e3044c734a2a35be89f5e92d563fad0d0e961c6314,d579da1562c3c21e3f6a7ab6a8af3a0ce96080b284f6fb1347218bdf92f55d6b,5b759ebb487d9465b8e55af883e9bd19e7495a6836db6b6fb6c4b0892cad0b57,bb9281413bfb27538124ee4ced52bc19eb2ee90a8b20ccd4c28ab52b380def9d,50f50343de5b4ec37de2aee7d32d631c5903c911475dab20b9c72cc407f55edd
p4-gemini-C2-S0-050,gemini,google/gemini-3.1-pro-preview,,C2,S0,50,n-pOasTdGOS7sbwP7NHZwAY,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,115e7cf7df888c91c338b862300852ae21c411969aae03bacd586a05c824eaca,3c2ed9a20f90297896cf2bc00bae04cf0f6fa32325458bc1c72d73d9943e9329,61d6d88d1e7dbca823db53e2dcd1ec03275318e80efc46793fc21fb1b557c664,8e5c5c6d169bf113512b05c105857ea467621f5c7b6660d2c1d3471abe6fc8bd,dc1ea358556c20f34e916162731cb4010a14542539e8e152d0569b40e1ab1fc5
p4-gemini-C2-S0-051,gemini,google/gemini-3.1-pro-preview,,C2,S0,51,oOpOataDB6Wwl7oPpfqvqAI,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,a3d4118a25f79235a411d4885c6ff58a99e9cab0982ce45f716088f10559e39c,2aed7df56d7c487b1b1bef7aafee616989bd95460f1d0277800bf8bdb9f6d55b,89f72f50e925e6ebfacd25a77ffd09c4d0a898678f62c40ce0489f18acf97c3e,cda50bd302ca2d1d4de074f23e0e3c862032c34c8b2f18faa60b2a2f587608e2,605a055e0111cf890e6d1f155c19171c448919b7ff70eafc2b8c507f8d644ac6
p4-gemini-C2-S0-052,gemini,google/gemini-3.1-pro-preview,,C2,S0,52,oOpOaqypHKWLl7oP04C_8AU,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,5d97678c50b5203351ba59dcc73311d51fce2e1d4e56df3a33ead68e02c3e3d5,95ebfc453f3636d5d9ad04629aee35fe46041ac6bd18c29004582a5a360da9ae,a6f13acd36438ed991566fbf6362c7a7b633de227211b6cf402a1d86e6675347,6f6ccd9fb4726ea6f9f53cb6224ff6c212fe6d41f5c507949252bf741af2f8c1,c1d26dd312d49b9e199cf7682babc996123ca20014d100b6fee9c428fc39f8f5
p4-gemini-C2-S0-053,gemini,google/gemini-3.1-pro-preview,,C2,S0,53,oepOatXmH-XZsbwPkI-O4Q8,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,175cb481bdd85ed138842215ab3a0a5b5e3f7135a46395882aa48c071382d6fb,fd374a2f5ac17ba438e70aea2647fdb01f2a347c5051da72c84eee8fb0bee433,58a4d5d7e126292f10e7fcce4f73cd7fa9f6078529635a0889548813c27ce68f,3facd86ad972de889508247a37ad8fb5352df696fba2ea76b21fc470d3704dd2,63a2e94245adac84f7a7aa3c1d2e83ba2862cf5ac450f6f94235ea4220896ac1
p4-gemini-C2-S0-054,gemini,google/gemini-3.1-pro-preview,,C2,S0,54,oepOat3mKcyWl7oPgu3G2QM,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,1a20dddfb2bf7783e4e3efa8cbb54d67c611c72a9a3300de6945a06e28e13694,f0dbe6cea73b2842140e75540267d92a2f16e24ec1991dbb0951b4df0fa5aaf2,a3a1faeceeb7aa8a1e610716a1d2dea5d2f543ed5a34c183bb9ab2ca02915795,f35d1c0fd8c49a7752cc3d8977f5389a33d1f1e0d777ce91080e09bd13022e79,2aa9824312db60fc8aad2750fdbf436cb27f0605a151cacaa9b04f8531baefcd
p4-gemini-C2-S0-055,gemini,google/gemini-3.1-pro-preview,,C2,S0,55,oepOaoPsN5j-sbwPpsWs6QU,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,c1234956b497236035ac9ab07c15d4a4a393356aa15cadeaf5fc9ee66fce2e7e,3612d9535834b61a472ac9107e0c89428ddf11169f8935539af43c0608fbc88d,b04e6ad37f622ae285ee59242857fcfc62e1f5beb2d8615b3d550fe731061b4a,8567692fcef21936c3f33b3759fa58829ecf659f7929c3b8818fd5d7d41242af,3b686cdf5ba0d0417419d4483614494540a8120bb934f09ff3c01aaf57d5c9d1
p4-gemini-C2-S0-056,gemini,google/gemini-3.1-pro-preview,,C2,S0,56,oupOatHiIaHusbwPofuOmQ4,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,bd94e0dc100d0614f720fafed9788fb9b618bf8322c7991cb1b2541badd90bc2,086ddb8c58434c3bca6b2529255c0b29a80401a993f02a98bccfcb5dfe188639,ebcbe36d91dd3c3db3cb1ab61a05e33f75cb6066434883b1534557a6280f4221,2c1ae834753c3dfb9709f8035610875cc60addaa31582f88ac950cdc4f065141,e53e379523587497237e6afd1711da9c9336ab2bd212697f1dbc76438f9e6ce7
p4-gemini-C2-S0-057,gemini,google/gemini-3.1-pro-preview,,C2,S0,57,oupOasG_JNCmsbwPr4bruAQ,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,c2281164b663ab3e71e9b0372f8c298972258e3c4f22a7c9f3c8071119a4ee4b,71dab5021e2034244616d9ea08f38c90eb59b56637fad81f9b6a1d0c3515f759,f8d3ab4ff564a4d1f124bae9b5f2637a47241f742cfcfe70fd8568823a8f5237,85bad228a130630e8d780bc5cca1ab805f681adec89cd5e5eee63f9a8841b88a,673bf899a3dc9e18c62aceec05739d344b5aecadc7c9c5416517c6e9a4d36bd3
p4-gemini-C2-S0-058,gemini,google/gemini-3.1-pro-preview,,C2,S0,58,o-pOauHJCp3dsbwPr6eSgAI,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,ab3b445d42cbd67240b8a4aa89a1ca64e3f4eff29c1f17208101ef54ec282aa0,937fe2636ed4c00ae37f1968344d85788a39fd0c564e101672f85159aaa31534,366ed51a5fa7dca58cb884f80af841cf4a6f09fa1f42947e1f1f47ef65b2d395,633059a905a814f800269002df11f6aea1c5d1f8b428ca7aa24e5d5c02c1ec09,11300229339d117db18c1934677817fc1624344b10926d61920ec872341491d7
p4-gemini-C2-S0-059,gemini,google/gemini-3.1-pro-preview,,C2,S0,59,o-pOao7pCdzYsbwPwKC9iQ4,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,218a901394bad5b1e22b6c2be73926e7d3b64d7706b838ffa730813e88f9581c,fac096777eee98060b69e5c8010315dca91ef071d6bcd501c65a7f66bc86a459,76af3fccfcb3d833184adfcc12c9e38c8ab863c130178e25ab94277e3331457b,9867d1b1a5b6d1c5a948a6926d6a1ec6f5ab87b12439229c184f488b43f17d2e,cb24853cc90d108c6044c9cfc58effb0d40b3b74a45bf2e2483b6b525c9a4dbd
p4-gemini-C2-S0-060,gemini,google/gemini-3.1-pro-preview,,C2,S0,60,o-pOao2CMZ_YsbwP7tnJsQ4,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,45d464acf0f4bf43f6acfcc4260e534cd602467659ef9466b36184624b019c01,14782c263f2c48e0a8068c39b0ecc98d11bda2d8473e193dee6faf59cc9f5628,5c54306a2ea02023887604f1e82517e90cd6e52d4a946a6e7b2f56f50052ca6b,87cf9b91003c7e199ceba829f824161dea2086121a13464432e73e1cff6e5d57,809150368f75f08cb85d45eb1faa9e23f8fea3df7a66e9c11977253723f4abdc
p4-gemini-C2-S0-061,gemini,google/gemini-3.1-pro-preview,,C2,S0,61,o-pOat7QNpTZsbwPwdfGmAw,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,286cc3aa14141ddac0bd166ce91eba89b4425ce4c1ca2e6ae1d73b26d11f52bf,be760af228a9f1bbd3013aecfb33b2e527814f0d9b4497ac8cbd675112612bfb,7f10402eb9c221acd8a7db9c78c932a5bc7d978c6cbcf2064604a536edd96833,f05d1b747048944413c743e10fd28381ac44ad3da60292339e9adb163df8e19c,fb9fc4cb5afd5f46fbf74d447ab8a1ddbdffdb4d441e5eb45aaa8162cb823b3b
p4-gemini-C2-S0-062,gemini,google/gemini-3.1-pro-preview,,C2,S0,62,pOpOaoTYCcDbsbwP5KShyQU,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,cd950c08403914e20eb09a354be565f26cf7c89eb69e90baf17d7289801442dd,451578eee8999940e19378b1186e21359e0d492252bffd392ed595998406eec9,3929d66ee3de6018cbb8a20a7e918a2a6f9aebd4107b57418de14102042c76c8,b5e87b21ba341bf46411e6135d9c79b0b034c25721611041eb4f42ac42b46cab,d128a38f13fe00977467f3aaaa35f761168ff548da453c1bc2ac591b4376abc5
p4-gemini-C2-S0-063,gemini,google/gemini-3.1-pro-preview,,C2,S0,63,pOpOapW8Ipj-sbwPpsWs6QU,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,75c81a17b0267ee88641e28eb28b6078262d2617af4960029f620d6a07620730,651ceae4c6c298f47e95bd7a06c3ff5cee31c21b030cfb49abe321d48045c424,99da33262ee9c02052be7efe420e8edb75a276af5c04e288a077a0105c63e15a,569ec171f98478be8416b987eae34a16c8c40946cd3dfddfbbd684a4e5eba63f,732d1d903a01309974dd359de364e3421eb357e27a75c96449bcfec4943ed944
p4-gemini-C2-S0-064,gemini,google/gemini-3.1-pro-preview,,C2,S0,64,pupOaov9GfnAsbwPneDa-AY,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,22491fae94aa08cd600a3397562a8823573dad3933a7be08249bc11f1dd4faf4,a4523cea3e84f14e2dcde7d657be8bf68e511cff2cc4f8ff54195d8a373458cf,68df99edaf72a7758265f15c00d17141ab1302bc4c6e86052d3688b3af47f335,55d6b709f1dce3bf3d4d80240885d09a2ebe9fc230f61726588b7ff58b501301,f27accf35fd411a5100675e60da04240665fb6c5a74331f9ef43f7ada435b9a6
p4-gemini-C2-S0-065,gemini,google/gemini-3.1-pro-preview,,C2,S0,65,pupOatrAJ5rdsbwP8JzauAE,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,f224165d91f9f846761cafd7791ba925c266aa7eeb21bc572cf099d1a01b4cdc,69f96072d6be9037f44309f1e3c615e4d51b2ec08daef9b0fddfd7bd7d9eabae,9188a95839b32a80ce00bc48eb4949cc32e6132bf1581bc7181e0265c67d624d,3005124448051d1be9f2667e264c2f64d323eb5e4f6f10ebaa18f487f108076f,48dbc479dc6f927b7caacec7c12675a8ffd23e915a32ab4c715e0f6264b94a7a
p4-gemini-C2-S0-066,gemini,google/gemini-3.1-pro-preview,,C2,S0,66,p-pOava4AovasbwPvvLkyQY,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,e3b4330e62c5de61b830c4a9cf8ae42e6ce2932e8e316c72d290d8f691d339cf,d32b165e392fe555e6c5bec8e158baf81db6618c08a8f35a0be1b2c0eda93bb0,df7bd957bf47a334cf5c63e87256344dde2aa6b9e62bd0c8a1e583f57c347547,2c3133fab437fa344d42fca1e7141ba3b5cbb64a67ec9f902e7081dcef90969a,3cca5de53f764d889ac2266a06ba26002203254343b3f147fdb4fc21a082cc4c
p4-gemini-C2-S0-067,gemini,google/gemini-3.1-pro-preview,,C2,S0,67,p-pOarCuBJPkl7oPr7Wj4Q4,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,184ec1dfba50de4510b4c7dd4ab645636b308873881a85c64080bbcc6269bbfb,b2a18fa44e79a19fce51fc5423cedfa373ffbcded8feff0f1886771725d918f6,a25b0f4dde8afedfb3d5181cd487a1ed31e79bc38c324d1e2f175200926764ad,cca870299cefa518a73bf0f6b36177fd07d9a94798d69893a0fdfb30fe4eb762,85f26812539d011fa18786af0a112f4d17778410a8ddfbf1f2778875497704e3
p4-gemini-C2-S0-068,gemini,google/gemini-3.1-pro-preview,,C2,S0,68,p-pOasikCqi_sbwPpYiSoQ8,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,62475e291fd389d34c3c80c7f5b56261838391f73dfe2d499cfb84d0b2af76fc,a1b352daa019c8ce33ccb96266b4113717efc698dd0e20a380061ed2cad8bcef,5ee9467636c0902a9abb39f0fa76087fbe4db0c08ee8e5ff57d08679a1f40644,e8f8fd121d00789f75a626d170ee73fb912180bfd5ddd482d693fdc05d3ed37c,aaad09fc434d18caf614920b25560a134bfb5bc3ad95d125b46864c1dcd0e1ff
p4-gemini-C2-S0-069,gemini,google/gemini-3.1-pro-preview,,C2,S0,69,p-pOat_RC4yTsbwP0fmgoAs,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,a86126f9643161d68f74cd449bd5105361cb8d1655c7f99c1ae5f7de176d649d,9d393d1213672ccdbdb7ffb8ab6a23856661a8e9a5cadbf51f86ab45c2896ae2,b5480c0d8b0676ba66eeb4c39c545a45e9dda1d48d418dc728c9076fa99e23fb,598d58963058a77db4f3a26d6dc0fa031b956fc83aa0646264b9faaa887883f6,b2d87ac34ffe6ab18d34424d3d9386106db9b475df96c766b9cd3f4b82450d0d
p4-gemini-C2-S0-070,gemini,google/gemini-3.1-pro-preview,,C2,S0,70,qOpOavvwMYvBsbwPrImuoA8,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,c951cc56d94ebab7981de882ab07459365eb0df4e70e9d235352aeaf9ca9f0e4,2e97106bdac71ecee4d98fe0809e59daa7e6e1c6241ad0a206a17b02a51e40ff,72d96e18da4f75eeae9ed65ead660eb0e2364e9ef34438ede892530cc31e7847,778636f355ca8fcec1187e2ede3fb7a371fcba42c14b951acab6f95c56cbfbc6,555945c00001a82f15c2104b1513470dd9b438d20a3d2099a23ad0cf92a12e27
p4-gemini-C2-S0-071,gemini,google/gemini-3.1-pro-preview,,C2,S0,71,qepOavP0DcfGsbwPz_ndmAo,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,1fff92fa9107b957829ab37f9eb71f5cec6778cda294fae968ac81299765d254,57b923cf42be596bb0089602b838381ce0580444041e380c9c6dc8f1235cbac6,fdaf1a0043355a7d0c6b7d3ce81d1984848b7c231ec11a57470949918f129844,0a7102a0dd3b5e81c24fb22b31f9cbdfd76d12a9f0630561fd14fc8472c75f85,25f94baa735e7bbb1f61191ae6e07acc97ac1e193b024e5606dee70e0dc07953
p4-gemini-C2-S0-072,gemini,google/gemini-3.1-pro-preview,,C2,S0,72,qepOaq3BDfv7sbwPk_HasA8,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,93752384f7165ef32f0ead5f1cf9b18562ade6eb53c38f48007bbb1f6c2af9b3,d74df1c8c1e29f00b936a8ee98431a7de6b573ed896db4b24d4deb139d02f631,bda81344f0541879681fb5698fcee8ac4f05bcae6366c68d9ba6129afe532db2,0f37def441417728aeab4e13992a525a6e88665896953a2d9aaef23c19f75403,c5707c3b7ec28ef8f8c1644cf491cdecc9a6bec58fbb4c282b915968e0a02404
p4-gemini-C2-S0-073,gemini,google/gemini-3.1-pro-preview,,C2,S0,73,qupOatquCMmIl7oPooSwiQY,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,21dfb7d1ae02059a472cc2a3636e58630fb4a7b920f01f3beaef77576c0fea28,6fec74ffe35ffa6a8c3bf7ee5bfc8db9d38662453219e271e86b920399cdad1b,29a8fd80c44fafa979bfadb91866e816a6fb832274e72ba644a638e335438c5a,37caf3ce6ac3b182c968a146377e7033d2c6ae747fcb1df2213d661b3a23646a,8ca261909dc1ba198fe721fe08608646ee358555220bf50aeaf81221d39e0f33
p4-gemini-C2-S0-074,gemini,google/gemini-3.1-pro-preview,,C2,S0,74,qupOat6jCMWLsbwPvLOH2AY,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,0ba5259f62846bc37951b400f1b531fbd34d5ab8820f0ff9da58f131088fe29f,bb3bb8632d4d12b946d264eba726fea6a9a4f730243a97062c0023e3eebc7b36,abd36f1d2bdc8ffe8bf4fc26fa9503ec3ff5fe6b0b32a74320045fd2a56d5c7f,d9b795d9b1a09748ae53eb0cb6c6b038d15c7abc1e0a5a30217d20bc15fca971,ccfa654898028b0491648f6e0fbb7ce9b8bb36403fa03c3df8c68180a64dea5a
p4-gemini-C2-S0-075,gemini,google/gemini-3.1-pro-preview,,C2,S0,75,qupOao3UJ76nsbwPotue-Q0,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,7dd8b4b1bbb8fb7deb7efd987aa761d59ad6c960ef1629b23eedee521cbc4bc0,ab28a892f12e87d859456147b6e5be71f9a35360246cd69463087492dc2e5845,e929fd3cd479c2d724c4cf90c95c315a15eab6586dfadd46c0f2a881a3c93047,c966676188c313bc7d40e639d1b16fbac3d607736dd1f25335c4dca3cc5f1fd6,a37a844687106df1198c9ac190d59e77cc00b9aab3286d83551935dca3fdc115
p4-gemini-C2-S0-076,gemini,google/gemini-3.1-pro-preview,,C2,S0,76,qupOarTuNN3YsbwPjuXQgQs,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,992ab1b8037c403cf808224bd3fa9e5f173b39d4f5fb873612031f30ec7ec42f,e57e8eada548b27bdb684987ac12fdb8215fe998b5365aa369c2266b798a975f,a667363ed63e4777934fed4fd1a584f080a4155b5b6b909064b3b43495cd8bb2,cb83eef783db5a0a6b1055bc4fead5fe5874f8781707a94c74b0ba0aec90691c,2a23fe59578faf6f1ec2b48830488724046c13252205913c8a61d338ffa4e407
p4-gemini-C2-S0-077,gemini,google/gemini-3.1-pro-preview,,C2,S0,77,q-pOapL4Aqi_sbwPpYiSoQ8,gemini,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,string,True,array,3,"{""string"":3}",True,True,number,True,True,True,True,string,True,string,True,True,True,4a2617b5f5ef565a464a6ca97979292c8fdd6cbe24c0e7ebe80d69114c6b4ac7,4818f69168b6e4e5a9de6a8b91a4365bf125dfa148417a17ed7bd2345fa3e4e3,b196fe961b95148bf20b6a84e78a8f912578f4a77ff88dce9d22fa8b5557f9e1,c268724ec0d489f30a3b2672a212b7f7c7ff5c699c784f84c6c1e23f48584ad2,b566213830f5a3bf1abcc107be7592181faa26f81408fa0dd7d18ad86361532e
